mode,effect_sd,lag_min,seed,M0_naive_uncorrected,M1_bonferroni_only,M2_bonferroni_support,M3_ASDE_full
null_shift,0.0,,819,False,False,False,False
null_shift,0.0,,820,False,False,False,False
null_shift,0.0,,821,False,False,False,False
null_shift,0.0,,822,False,False,False,False
null_shift,0.0,,823,False,False,False,False
null_shift,0.0,,824,False,False,False,False
null_shift,0.0,,825,False,False,False,False
null_shift,0.0,,826,False,False,False,False
null_shift,0.0,,827,True,False,False,False
null_shift,0.0,,828,False,False,False,False
null_shift,0.0,,829,False,False,False,False
null_shift,0.0,,830,False,False,False,False
null_shift,0.0,,831,False,False,False,False
null_shift,0.0,,832,False,False,False,False
null_shift,0.0,,833,False,False,False,False
null_shift,0.0,,834,False,False,False,False
null_shift,0.0,,835,False,False,False,False
null_shift,0.0,,836,False,False,False,False
null_shift,0.0,,837,False,False,False,False
null_shift,0.0,,838,False,False,False,False
null_shift,0.0,,839,False,False,False,False
null_shift,0.0,,840,False,False,False,False
null_shift,0.0,,841,False,False,False,False
null_shift,0.0,,842,False,False,False,False
null_shift,0.0,,843,False,False,False,False
null_shift,0.0,,844,False,False,False,False
null_shift,0.0,,845,False,False,False,False
null_shift,0.0,,846,False,False,False,False
null_shift,0.0,,847,False,False,False,False
null_shift,0.0,,848,False,False,False,False
null_shift,0.0,,849,False,False,False,False
null_shift,0.0,,850,False,False,False,False
null_shift,0.0,,851,False,False,False,False
null_shift,0.0,,852,False,False,False,False
null_shift,0.0,,853,False,False,False,False
null_shift,0.0,,854,False,False,False,False
null_shift,0.0,,855,False,False,False,False
null_shift,0.0,,856,False,False,False,False
null_shift,0.0,,857,False,False,False,False
null_shift,0.0,,858,False,False,False,False
null_shift,0.0,,859,True,False,False,False
null_shift,0.0,,860,False,False,False,False
null_shift,0.0,,861,False,False,False,False
null_shift,0.0,,862,False,False,False,False
null_shift,0.0,,863,False,False,False,False
null_shift,0.0,,864,False,False,False,False
null_shift,0.0,,865,False,False,False,False
null_shift,0.0,,866,False,False,False,False
null_shift,0.0,,867,False,False,False,False
null_shift,0.0,,868,False,False,False,False
null_shift,0.0,,869,False,False,False,False
null_shift,0.0,,870,False,False,False,False
null_shift,0.0,,871,True,False,False,False
null_shift,0.0,,872,False,False,False,False
null_shift,0.0,,873,False,False,False,False
null_shift,0.0,,874,True,True,True,True
null_shift,0.0,,875,False,False,False,False
null_shift,0.0,,876,False,False,False,False
null_shift,0.0,,877,True,False,False,False
null_shift,0.0,,878,False,False,False,False
null_shift,0.0,,879,False,False,False,False
null_shift,0.0,,880,False,False,False,False
null_shift,0.0,,881,False,False,False,False
null_shift,0.0,,882,False,False,False,False
null_shift,0.0,,883,True,True,True,True
null_shift,0.0,,884,False,False,False,False
null_shift,0.0,,885,True,False,False,False
null_shift,0.0,,886,False,False,False,False
null_shift,0.0,,887,False,False,False,False
null_shift,0.0,,888,False,False,False,False
null_shift,0.0,,889,False,False,False,False
null_shift,0.0,,890,False,False,False,False
null_shift,0.0,,891,False,False,False,False
null_shift,0.0,,892,False,False,False,False
null_shift,0.0,,893,False,False,False,False
null_shift,0.0,,894,False,False,False,False
null_shift,0.0,,895,False,False,False,False
null_shift,0.0,,896,False,False,False,False
null_shift,0.0,,897,False,False,False,False
null_shift,0.0,,898,False,False,False,False
null_shift,0.0,,899,False,False,False,False
null_shift,0.0,,900,False,False,False,False
null_shift,0.0,,901,True,False,False,False
null_shift,0.0,,902,True,True,True,True
null_shift,0.0,,903,False,False,False,False
null_shift,0.0,,904,False,False,False,False
null_shift,0.0,,905,False,False,False,False
null_shift,0.0,,906,False,False,False,False
null_shift,0.0,,907,False,False,False,False
null_shift,0.0,,908,False,False,False,False
null_shift,0.0,,909,False,False,False,False
null_shift,0.0,,910,False,False,False,False
null_shift,0.0,,911,False,False,False,False
null_shift,0.0,,912,False,False,False,False
null_shift,0.0,,913,False,False,False,False
null_shift,0.0,,914,False,False,False,False
null_shift,0.0,,915,False,False,False,False
null_shift,0.0,,916,False,False,False,False
null_shift,0.0,,917,False,False,False,False
null_shift,0.0,,918,False,False,False,False
null_shift,0.0,,919,False,False,False,False
null_shift,0.0,,920,False,False,False,False
null_shift,0.0,,921,True,False,False,False
null_shift,0.0,,922,False,False,False,False
null_shift,0.0,,923,False,False,False,False
null_shift,0.0,,924,False,False,False,False
null_shift,0.0,,925,False,False,False,False
null_shift,0.0,,926,False,False,False,False
null_shift,0.0,,927,False,False,False,False
null_shift,0.0,,928,False,False,False,False
null_shift,0.0,,929,False,False,False,False
null_shift,0.0,,930,False,False,False,False
null_shift,0.0,,931,False,False,False,False
null_shift,0.0,,932,False,False,False,False
null_shift,0.0,,933,False,False,False,False
null_shift,0.0,,934,False,False,False,False
null_shift,0.0,,935,False,False,False,False
null_shift,0.0,,936,False,False,False,False
null_shift,0.0,,937,False,False,False,False
null_shift,0.0,,938,True,False,False,False
null_shift,0.0,,939,False,False,False,False
null_shift,0.0,,940,False,False,False,False
null_shift,0.0,,941,False,False,False,False
null_shift,0.0,,942,False,False,False,False
null_shift,0.0,,943,False,False,False,False
null_shift,0.0,,944,False,False,False,False
null_shift,0.0,,945,False,False,False,False
null_shift,0.0,,946,False,False,False,False
null_shift,0.0,,947,False,False,False,False
null_shift,0.0,,948,False,False,False,False
null_shift,0.0,,949,False,False,False,False
null_shift,0.0,,950,False,False,False,False
null_shift,0.0,,951,False,False,False,False
null_shift,0.0,,952,False,False,False,False
null_shift,0.0,,953,False,False,False,False
null_shift,0.0,,954,False,False,False,False
null_shift,0.0,,955,False,False,False,False
null_shift,0.0,,956,False,False,False,False
null_shift,0.0,,957,False,False,False,False
null_shift,0.0,,958,False,False,False,False
null_shift,0.0,,959,False,False,False,False
null_shift,0.0,,960,False,False,False,False
null_shift,0.0,,961,False,False,False,False
null_shift,0.0,,962,False,False,False,False
null_shift,0.0,,963,False,False,False,False
null_shift,0.0,,964,False,False,False,False
null_shift,0.0,,965,True,False,False,False
null_shift,0.0,,966,False,False,False,False
null_shift,0.0,,967,False,False,False,False
null_shift,0.0,,968,False,False,False,False
null_shift,0.0,,969,False,False,False,False
null_shift,0.0,,970,False,False,False,False
null_shift,0.0,,971,False,False,False,False
null_shift,0.0,,972,False,False,False,False
null_shift,0.0,,973,False,False,False,False
null_shift,0.0,,974,False,False,False,False
null_shift,0.0,,975,False,False,False,False
null_shift,0.0,,976,False,False,False,False
null_shift,0.0,,977,False,False,False,False
null_shift,0.0,,978,False,False,False,False
null_shift,0.0,,979,True,False,False,False
null_shift,0.0,,980,False,False,False,False
null_shift,0.0,,981,False,False,False,False
null_shift,0.0,,982,False,False,False,False
null_shift,0.0,,983,False,False,False,False
null_shift,0.0,,984,False,False,False,False
null_shift,0.0,,985,False,False,False,False
null_shift,0.0,,986,False,False,False,False
null_shift,0.0,,987,False,False,False,False
null_shift,0.0,,988,True,False,False,False
null_shift,0.0,,989,False,False,False,False
null_shift,0.0,,990,False,False,False,False
null_shift,0.0,,991,False,False,False,False
null_shift,0.0,,992,False,False,False,False
null_shift,0.0,,993,False,False,False,False
null_shift,0.0,,994,False,False,False,False
null_shift,0.0,,995,True,False,False,False
null_shift,0.0,,996,False,False,False,False
null_shift,0.0,,997,False,False,False,False
null_shift,0.0,,998,False,False,False,False
null_shift,0.0,,999,False,False,False,False
