mode,effect_sd,lag_min,seed,horizon_min,p_value,positive_folds,post_only,pre_only,pass_bonferroni
null,0.0,,3,120,0.91015625,1.0,3.0,6.0,False
null_any,0.0,,3,0,,,,,False
null,0.0,,4,30,0.8568606376647949,1.0,9.0,13.0,False
null,0.0,,4,60,0.9330997467041016,0.0,8.0,14.0,False
null,0.0,,4,120,0.9615936279296875,1.0,5.0,11.0,False
null_any,0.0,,4,0,,,,,False
null,0.0,,5,30,0.2272491455078125,2.0,10.0,6.0,False
null,0.0,,5,60,0.41190147399902344,1.0,11.0,9.0,False
null,0.0,,5,120,0.5,2.0,9.0,8.0,False
null_any,0.0,,5,0,,,,,False
null,0.0,,6,30,0.6761970520019531,2.0,9.0,10.0,False
null,0.0,,6,60,0.7293719053268433,1.0,11.0,13.0,False
null,0.0,,6,120,0.604736328125,2.0,7.0,7.0,False
null_any,0.0,,6,0,,,,,False
null,0.0,,7,30,0.1661529541015625,3.0,11.0,6.0,False
null,0.0,,7,60,0.7293719053268433,0.0,11.0,13.0,False
null,0.0,,7,120,0.91021728515625,1.0,5.0,9.0,False
null_any,0.0,,7,0,,,,,False
null,0.0,,8,30,0.808344841003418,2.0,9.0,12.0,False
null,0.0,,8,60,0.940765380859375,1.0,5.0,10.0,False
null,0.0,,8,120,0.80615234375,1.0,5.0,7.0,False
null_any,0.0,,8,0,,,,,False
null,0.0,,9,30,0.953857421875,0.0,4.0,9.0,False
null,0.0,,9,60,0.940765380859375,1.0,5.0,10.0,False
null,0.0,,9,120,0.376953125,2.0,6.0,4.0,False
null_any,0.0,,9,0,,,,,False
null,0.0,,10,30,0.8684120178222656,1.0,8.0,12.0,False
null,0.0,,10,60,0.7482776641845703,1.0,9.0,11.0,False
null,0.0,,10,120,0.7255859375,0.0,5.0,6.0,False
null_any,0.0,,10,0,,,,,False
null,0.0,,11,30,0.5880985260009766,2.0,10.0,10.0,False
null,0.0,,11,60,0.3238029479980469,2.0,11.0,8.0,False
null,0.0,,11,120,0.70947265625,1.0,6.0,7.0,False
null_any,0.0,,11,0,,,,,False
null,0.0,,12,30,0.2272491455078125,2.0,10.0,6.0,False
null,0.0,,12,60,0.3145294189453125,2.0,10.0,7.0,False
null,0.0,,12,120,0.623046875,1.0,5.0,5.0,False
null_any,0.0,,12,0,,,,,False
null,0.0,,13,30,0.7596588134765625,1.0,8.0,10.0,False
null,0.0,,13,60,0.7482776641845703,1.0,9.0,11.0,False
null,0.0,,13,120,0.171875,3.0,7.0,3.0,False
null_any,0.0,,13,0,,,,,False
null,0.0,,14,30,0.6854705810546875,1.0,8.0,9.0,False
null,0.0,,14,60,0.8684120178222656,1.0,8.0,12.0,False
null,0.0,,14,120,0.91021728515625,0.0,5.0,9.0,False
null_any,0.0,,14,0,,,,,False
null,0.0,,15,30,0.7596588134765625,0.0,8.0,10.0,False
null,0.0,,15,60,0.4159059524536133,2.0,12.0,10.0,False
null,0.0,,15,120,0.808344841003418,1.0,9.0,12.0,False
null_any,0.0,,15,0,,,,,False
null,0.0,,16,30,0.2617335319519043,3.0,13.0,9.0,False
null,0.0,,16,60,0.13158798217773438,3.0,13.0,7.0,False
null,0.0,,16,120,0.11328125,3.0,8.0,3.0,False
null_any,0.0,,16,0,,,,,False
null,0.0,,17,30,0.7596588134765625,1.0,8.0,10.0,False
null,0.0,,17,60,0.6854705810546875,1.0,8.0,9.0,False
null,0.0,,17,120,0.91021728515625,0.0,5.0,9.0,False
null_any,0.0,,17,0,,,,,False
null,0.0,,18,30,0.8949432373046875,1.0,6.0,10.0,False
null,0.0,,18,60,0.8203582763671875,0.0,8.0,11.0,False
null,0.0,,18,120,0.7596588134765625,1.0,8.0,10.0,False
null_any,0.0,,18,0,,,,,False
null,0.0,,19,30,0.6854705810546875,2.0,8.0,9.0,False
null,0.0,,19,60,0.7727508544921875,2.0,7.0,9.0,False
null,0.0,,19,120,0.7734375,0.0,3.0,4.0,False
null_any,0.0,,19,0,,,,,False
null,0.0,,20,30,0.9977874755859375,0.0,4.0,15.0,False
null,0.0,,20,60,0.8462718725204468,0.0,10.0,14.0,False
null,0.0,,20,120,0.5,2.0,9.0,8.0,False
null_any,0.0,,20,0,,,,,False
null,0.0,,21,30,0.5,2.0,10.0,9.0,False
null,0.0,,21,60,0.15087890624999997,3.0,10.0,5.0,False
null,0.0,,21,120,0.1334228515625,2.0,9.0,4.0,False
null_any,0.0,,21,0,,,,,False
null,0.0,,22,30,0.84912109375,1.0,6.0,9.0,False
null,0.0,,22,60,0.6761970520019531,3.0,9.0,10.0,False
null,0.0,,22,120,0.8949432373046875,1.0,6.0,10.0,False
null_any,0.0,,22,0,,,,,False
null,0.0,,23,30,0.395263671875,2.0,8.0,6.0,False
null,0.0,,23,60,0.4999999999999999,2.0,8.0,7.0,False
null,0.0,,23,120,0.38720703125,2.0,7.0,5.0,False
null_any,0.0,,23,0,,,,,False
null,0.0,,24,30,0.3238029479980469,3.0,11.0,8.0,False
null,0.0,,24,60,0.5,1.0,10.0,9.0,False
null,0.0,,24,120,0.9453125,0.0,3.0,7.0,False
null_any,0.0,,24,0,,,,,False
null,0.0,,25,30,0.8338470458984375,1.0,7.0,10.0,False
null,0.0,,25,60,0.8949432373046875,2.0,6.0,10.0,False
null,0.0,,25,120,0.696380615234375,2.0,7.0,8.0,False
null_any,0.0,,25,0,,,,,False
null,0.0,,26,30,0.6681880950927734,1.0,10.0,11.0,False
null,0.0,,26,60,0.5840940475463867,2.0,11.0,11.0,False
null,0.0,,26,120,0.5880985260009766,2.0,10.0,10.0,False
null_any,0.0,,26,0,,,,,False
null,0.0,,27,30,0.7382664680480957,1.0,10.0,12.0,False
null,0.0,,27,60,0.3388197422027588,2.0,13.0,10.0,False
null,0.0,,27,120,0.395263671875,2.0,8.0,6.0,False
null_any,0.0,,27,0,,,,,False
null,0.0,,28,30,0.9793052673339844,0.0,6.0,14.0,False
null,0.0,,28,60,0.84912109375,2.0,6.0,9.0,False
null,0.0,,28,120,0.5,2.0,5.0,4.0,False
null_any,0.0,,28,0,,,,,False
null,0.0,,29,30,0.6854705810546875,1.0,8.0,9.0,False
null,0.0,,29,60,0.8949432373046875,0.0,6.0,10.0,False
null,0.0,,29,120,0.9282684326171875,1.0,6.0,11.0,False
null_any,0.0,,29,0,,,,,False
null,0.0,,30,30,0.604736328125,2.0,7.0,7.0,False
null,0.0,,30,60,0.7293719053268433,0.0,11.0,13.0,False
null,0.0,,30,120,0.78802490234375,0.0,6.0,8.0,False
null_any,0.0,,30,0,,,,,False
null,0.0,,31,30,0.91021728515625,1.0,5.0,9.0,False
null,0.0,,31,60,0.80615234375,2.0,5.0,7.0,False
null,0.0,,31,120,0.0286865234375,3.0,11.0,3.0,False
null_any,0.0,,31,0,,,,,False
null,0.0,,32,30,0.9615936279296875,1.0,5.0,11.0,False
null,0.0,,32,60,0.7596588134765625,2.0,8.0,10.0,False
null,0.0,,32,120,0.940765380859375,0.0,5.0,10.0,False
null_any,0.0,,32,0,,,,,False
null,0.0,,33,30,0.5927352905273438,1.0,9.0,9.0,False
null,0.0,,33,60,0.5,3.0,10.0,9.0,False
null,0.0,,33,120,0.8684120178222656,1.0,8.0,12.0,False
null_any,0.0,,33,0,,,,,False
null,0.0,,34,30,0.1050567626953125,2.0,11.0,5.0,False
null,0.0,,34,60,0.4159059524536133,1.0,12.0,10.0,False
null,0.0,,34,120,0.7727508544921875,1.0,7.0,9.0,False
null_any,0.0,,34,0,,,,,False
null,0.0,,35,30,0.6761970520019531,1.0,9.0,10.0,False
null,0.0,,35,60,0.5,2.0,10.0,9.0,False
null,0.0,,35,120,0.19384765625,2.0,8.0,4.0,False
null_any,0.0,,35,0,,,,,False
null,0.0,,36,30,0.5927352905273438,3.0,9.0,9.0,False
null,0.0,,36,60,0.7727508544921875,1.0,7.0,9.0,False
null,0.0,,36,120,0.70947265625,0.0,6.0,7.0,False
null_any,0.0,,36,0,,,,,False
null,0.0,,37,30,0.696380615234375,1.0,7.0,8.0,False
null,0.0,,37,60,0.9164657592773438,1.0,7.0,12.0,False
null,0.0,,37,120,0.9615936279296875,0.0,5.0,11.0,False
null_any,0.0,,37,0,,,,,False
null,0.0,,38,30,0.38720703125,2.0,7.0,5.0,False
null,0.0,,38,60,0.7596588134765625,1.0,8.0,10.0,False
null,0.0,,38,120,0.7727508544921875,1.0,7.0,9.0,False
null_any,0.0,,38,0,,,,,False
null,0.0,,39,30,0.2272491455078125,2.0,10.0,6.0,False
null,0.0,,39,60,0.05923461914062499,4.0,11.0,4.0,False
null,0.0,,39,120,0.5,2.0,7.0,6.0,False
null_any,0.0,,39,0,,,,,False
null,0.0,,40,30,0.84912109375,1.0,6.0,9.0,False
null,0.0,,40,60,0.9903945922851562,1.0,5.0,14.0,False
null,0.0,,40,120,0.953857421875,1.0,4.0,9.0,False
null_any,0.0,,40,0,,,,,False
null,0.0,,41,30,0.40726470947265625,2.0,10.0,8.0,False
null,0.0,,41,60,0.41190147399902344,2.0,11.0,9.0,False
null,0.0,,41,120,0.7727508544921875,1.0,7.0,9.0,False
null_any,0.0,,41,0,,,,,False
null,0.0,,42,30,0.9423408508300781,0.0,7.0,13.0,False
null,0.0,,42,60,0.982421875,0.0,4.0,11.0,False
null,0.0,,42,120,0.953857421875,0.0,4.0,9.0,False
null_any,0.0,,42,0,,,,,False
null,0.0,,43,30,0.7975635528564453,1.0,10.0,13.0,False
null,0.0,,43,60,0.9855203628540039,1.0,8.0,18.0,False
null,0.0,,43,120,0.9282684326171875,0.0,6.0,11.0,False
null_any,0.0,,43,0,,,,,False
null,0.0,,44,30,0.5840940475463867,2.0,11.0,11.0,False
null,0.0,,44,60,0.8810577392578125,1.0,7.0,11.0,False
null,0.0,,44,120,0.7255859375,1.0,5.0,6.0,False
null_any,0.0,,44,0,,,,,False
null,0.0,,45,30,0.9826551675796509,0.0,7.0,16.0,False
null,0.0,,45,60,0.6611802577972412,1.0,11.0,12.0,False
null,0.0,,45,120,0.5,2.0,7.0,6.0,False
null_any,0.0,,45,0,,,,,False
null,0.0,,46,30,0.2617335319519043,2.0,13.0,9.0,False
null,0.0,,46,60,0.19165515899658203,3.0,13.0,8.0,False
null,0.0,,46,120,0.40726470947265625,2.0,10.0,8.0,False
null_any,0.0,,46,0,,,,,False
null,0.0,,47,30,0.1334228515625,2.0,9.0,4.0,False
null,0.0,,47,60,0.5,2.0,10.0,9.0,False
null,0.0,,47,120,0.5981903076171875,2.0,8.0,8.0,False
null_any,0.0,,47,0,,,,,False
null,0.0,,48,30,0.7382664680480957,1.0,10.0,12.0,False
null,0.0,,48,60,0.9242051839828491,0.0,9.0,15.0,False
null,0.0,,48,120,0.9282684326171875,0.0,6.0,11.0,False
null_any,0.0,,48,0,,,,,False
null,0.0,,49,30,0.0717315673828125,3.0,12.0,5.0,False
null,0.0,,49,60,0.33181190490722656,2.0,12.0,9.0,False
null,0.0,,49,120,0.70947265625,2.0,6.0,7.0,False
null_any,0.0,,49,0,,,,,False
null,0.0,,50,30,0.5880985260009766,1.0,10.0,10.0,False
null,0.0,,50,60,0.8684120178222656,1.0,8.0,12.0,False
null,0.0,,50,120,0.9164657592773438,1.0,7.0,12.0,False
null_any,0.0,,50,0,,,,,False
null,0.0,,51,30,0.34501898288726807,1.0,14.0,11.0,False
null,0.0,,51,60,0.41190147399902344,3.0,11.0,9.0,False
null,0.0,,51,120,0.4999999999999999,2.0,8.0,7.0,False
null_any,0.0,,51,0,,,,,False
null,0.0,,52,30,0.40726470947265625,2.0,10.0,8.0,False
null,0.0,,52,60,0.7482776641845703,1.0,9.0,11.0,False
null,0.0,,52,120,0.4999999999999999,2.0,8.0,7.0,False
null_any,0.0,,52,0,,,,,False
null,0.0,,53,30,0.1796417236328125,3.0,12.0,7.0,False
null,0.0,,53,60,0.5805901288986206,2.0,12.0,12.0,False
null,0.0,,53,120,0.604736328125,1.0,7.0,7.0,False
null_any,0.0,,53,0,,,,,False
null,0.0,,54,30,0.9423408508300781,1.0,7.0,13.0,False
null,0.0,,54,60,0.7214014530181885,1.0,12.0,14.0,False
null,0.0,,54,120,0.5981903076171875,2.0,8.0,8.0,False
null_any,0.0,,54,0,,,,,False
null,0.0,,55,30,0.4018096923828125,3.0,9.0,7.0,False
null,0.0,,55,60,0.7382664680480957,2.0,10.0,12.0,False
null,0.0,,55,120,0.9164657592773438,1.0,7.0,12.0,False
null_any,0.0,,55,0,,,,,False
null,0.0,,56,30,0.7382664680480957,2.0,10.0,12.0,False
null,0.0,,56,60,0.5,2.0,12.0,11.0,False
null,0.0,,56,120,0.5981903076171875,2.0,8.0,8.0,False
null_any,0.0,,56,0,,,,,False
null,0.0,,57,30,0.8949432373046875,1.0,6.0,10.0,False
null,0.0,,57,60,0.808344841003418,2.0,9.0,12.0,False
null,0.0,,57,120,0.40726470947265625,2.0,10.0,8.0,False
null_any,0.0,,57,0,,,,,False
null,0.0,,58,30,0.30361938476562494,3.0,9.0,6.0,False
null,0.0,,58,60,0.696380615234375,2.0,7.0,8.0,False
null,0.0,,58,120,0.8338470458984375,2.0,7.0,10.0,False
null_any,0.0,,58,0,,,,,False
null,0.0,,59,30,0.3388197422027588,2.0,13.0,10.0,False
null,0.0,,59,60,0.5880985260009766,1.0,10.0,10.0,False
null,0.0,,59,120,0.604736328125,2.0,7.0,7.0,False
null_any,0.0,,59,0,,,,,False
null,0.0,,60,30,0.15087890624999997,2.0,10.0,5.0,False
null,0.0,,60,60,0.2403411865234375,3.0,11.0,7.0,False
null,0.0,,60,120,0.8665771484375,1.0,5.0,8.0,False
null_any,0.0,,60,0,,,,,False
null,0.0,,61,30,0.2617335319519043,2.0,13.0,9.0,False
null,0.0,,61,60,0.6761970520019531,1.0,9.0,10.0,False
null,0.0,,61,120,0.70947265625,1.0,6.0,7.0,False
null_any,0.0,,61,0,,,,,False
null,0.0,,62,30,0.048126220703125,3.0,13.0,5.0,False
null,0.0,,62,60,0.05923461914062499,3.0,11.0,4.0,False
null,0.0,,62,120,0.395263671875,2.0,8.0,6.0,False
null_any,0.0,,62,0,,,,,False
null,0.0,,63,30,0.7482776641845703,1.0,9.0,11.0,False
null,0.0,,63,60,0.8810577392578125,1.0,7.0,11.0,False
null,0.0,,63,120,0.98876953125,0.0,3.0,10.0,False
null_any,0.0,,63,0,,,,,False
null,0.0,,64,30,0.1189422607421875,4.0,12.0,6.0,False
null,0.0,,64,60,0.3145294189453125,2.0,10.0,7.0,False
null,0.0,,64,120,0.5,2.0,7.0,6.0,False
null_any,0.0,,64,0,,,,,False
null,0.0,,65,30,0.5880985260009766,2.0,10.0,10.0,False
null,0.0,,65,60,0.5,1.0,12.0,11.0,False
null,0.0,,65,120,0.9977874755859375,0.0,4.0,15.0,False
null_any,0.0,,65,0,,,,,False
null,0.0,,66,30,0.072998046875,3.0,9.0,3.0,False
null,0.0,,66,60,0.1796417236328125,2.0,12.0,7.0,False
null,0.0,,66,120,0.30361938476562494,3.0,9.0,6.0,False
null_any,0.0,,66,0,,,,,False
null,0.0,,67,30,0.5,2.0,9.0,8.0,False
null,0.0,,67,60,0.2403411865234375,2.0,11.0,7.0,False
null,0.0,,67,120,0.40726470947265625,1.0,10.0,8.0,False
null_any,0.0,,67,0,,,,,False
null,0.0,,68,30,0.9680426716804504,0.0,8.0,16.0,False
null,0.0,,68,60,0.8275357745587826,1.0,12.0,16.0,False
null,0.0,,68,120,0.696380615234375,1.0,7.0,8.0,False
null_any,0.0,,68,0,,,,,False
null,0.0,,69,30,0.29052734375,3.0,8.0,5.0,False
null,0.0,,69,60,0.048126220703125,3.0,13.0,5.0,False
null,0.0,,69,120,0.5,2.0,9.0,8.0,False
null_any,0.0,,69,0,,,,,False
null,0.0,,70,30,0.8338470458984375,1.0,7.0,10.0,False
null,0.0,,70,60,0.08353424072265625,3.0,13.0,6.0,False
null,0.0,,70,120,0.08353424072265625,3.0,13.0,6.0,False
null_any,0.0,,70,0,,,,,False
null,0.0,,71,30,0.7727508544921875,1.0,7.0,9.0,False
null,0.0,,71,60,0.9615936279296875,1.0,5.0,11.0,False
null,0.0,,71,120,0.63671875,2.0,4.0,4.0,False
null_any,0.0,,71,0,,,,,False
null,0.0,,72,30,0.9977874755859375,0.0,4.0,15.0,False
null,0.0,,72,60,0.9999275207519531,0.0,2.0,16.0,False
null,0.0,,72,120,0.940765380859375,1.0,5.0,10.0,False
null_any,0.0,,72,0,,,,,False
null,0.0,,73,30,0.9282684326171875,0.0,6.0,11.0,False
null,0.0,,73,60,0.7596588134765625,1.0,8.0,10.0,False
null,0.0,,73,120,0.951873779296875,1.0,6.0,12.0,False
null_any,0.0,,73,0,,,,,False
null,0.0,,74,30,0.1796417236328125,2.0,12.0,7.0,False
null,0.0,,74,60,0.33181190490722656,2.0,12.0,9.0,False
null,0.0,,74,120,0.3388197422027588,2.0,13.0,10.0,False
null_any,0.0,,74,0,,,,,False
null,0.0,,75,30,0.6611802577972412,2.0,11.0,12.0,False
null,0.0,,75,60,0.4159059524536133,1.0,12.0,10.0,False
null,0.0,,75,120,0.7727508544921875,1.0,7.0,9.0,False
null_any,0.0,,75,0,,,,,False
null,0.0,,76,30,0.940765380859375,0.0,5.0,10.0,False
null,0.0,,76,60,0.5,1.0,10.0,9.0,False
null,0.0,,76,120,0.3238029479980469,2.0,11.0,8.0,False
null_any,0.0,,76,0,,,,,False
null,0.0,,77,30,0.2517223358154297,2.0,12.0,8.0,False
null,0.0,,77,60,0.33181190490722656,2.0,12.0,9.0,False
null,0.0,,77,120,0.696380615234375,2.0,7.0,8.0,False
null_any,0.0,,77,0,,,,,False
null,0.0,,78,30,0.9423408508300781,0.0,7.0,13.0,False
null,0.0,,78,60,0.9793052673339844,0.0,6.0,14.0,False
null,0.0,,78,120,0.9962310791015625,0.0,4.0,14.0,False
null_any,0.0,,78,0,,,,,False
null,0.0,,79,30,0.5880985260009766,1.0,10.0,10.0,False
null,0.0,,79,60,0.7293719053268433,2.0,11.0,13.0,False
null,0.0,,79,120,0.7727508544921875,1.0,7.0,9.0,False
null_any,0.0,,79,0,,,,,False
null,0.0,,80,30,0.7482776641845703,1.0,9.0,11.0,False
null,0.0,,80,60,0.7482776641845703,1.0,9.0,11.0,False
null,0.0,,80,120,0.5,2.0,6.0,5.0,False
null_any,0.0,,80,0,,,,,False
null,0.0,,81,30,0.9893646240234375,0.0,4.0,12.0,False
null,0.0,,81,60,0.7727508544921875,1.0,7.0,9.0,False
null,0.0,,81,120,0.78802490234375,1.0,6.0,8.0,False
null_any,0.0,,81,0,,,,,False
null,0.0,,82,30,0.7482776641845703,1.0,9.0,11.0,False
null,0.0,,82,60,0.5805901288986206,1.0,12.0,12.0,False
null,0.0,,82,120,0.808344841003418,1.0,9.0,12.0,False
null_any,0.0,,82,0,,,,,False
null,0.0,,83,30,0.9680426716804504,0.0,8.0,16.0,False
null,0.0,,83,60,0.9737606048583984,0.0,7.0,15.0,False
null,0.0,,83,120,0.70947265625,1.0,6.0,7.0,False
null_any,0.0,,83,0,,,,,False
null,0.0,,84,30,0.9423408508300781,0.0,7.0,13.0,False
null,0.0,,84,60,0.9783573746681213,1.0,8.0,17.0,False
null,0.0,,84,120,0.7255859375,1.0,5.0,6.0,False
null_any,0.0,,84,0,,,,,False
null,0.0,,85,30,0.808344841003418,1.0,9.0,12.0,False
null,0.0,,85,60,0.8949801921844482,1.0,9.0,14.0,False
null,0.0,,85,120,0.5981903076171875,3.0,8.0,8.0,False
null_any,0.0,,85,0,,,,,False
null,0.0,,86,30,0.2517223358154297,3.0,12.0,8.0,False
null,0.0,,86,60,0.5,2.0,10.0,9.0,False
null,0.0,,86,120,0.70947265625,1.0,6.0,7.0,False
null_any,0.0,,86,0,,,,,False
null,0.0,,87,30,0.98876953125,1.0,3.0,10.0,False
null,0.0,,87,60,0.940765380859375,0.0,5.0,10.0,False
null,0.0,,87,120,0.6761970520019531,2.0,9.0,10.0,False
null_any,0.0,,87,0,,,,,False
null,0.0,,88,30,0.5,1.0,10.0,9.0,False
null,0.0,,88,60,0.15087890624999997,1.0,10.0,5.0,False
null,0.0,,88,120,0.072998046875,4.0,9.0,3.0,False
null_any,0.0,,88,0,,,,,False
null,0.0,,89,30,0.5840940475463867,1.0,11.0,11.0,False
null,0.0,,89,60,0.5805901288986206,2.0,12.0,12.0,False
null,0.0,,89,120,0.4999999999999999,2.0,8.0,7.0,False
null_any,0.0,,89,0,,,,,False
null,0.0,,90,30,0.5927352905273438,1.0,9.0,9.0,False
null,0.0,,90,60,0.3145294189453125,2.0,10.0,7.0,False
null,0.0,,90,120,0.828125,0.0,4.0,6.0,False
null_any,0.0,,90,0,,,,,False
null,0.0,,91,30,0.2403411865234375,1.0,11.0,7.0,False
null,0.0,,91,60,0.4194098711013794,2.0,13.0,11.0,False
null,0.0,,91,120,0.3145294189453125,2.0,10.0,7.0,False
null_any,0.0,,91,0,,,,,False
null,0.0,,92,30,0.9053764343261719,1.0,8.0,13.0,False
null,0.0,,92,60,0.9330997467041016,1.0,8.0,14.0,False
null,0.0,,92,120,0.91021728515625,1.0,5.0,9.0,False
null_any,0.0,,92,0,,,,,False
null,0.0,,93,30,0.5805901288986206,1.0,12.0,12.0,False
null,0.0,,93,60,0.6549810171127319,1.0,12.0,13.0,False
null,0.0,,93,120,0.5981903076171875,2.0,8.0,8.0,False
null_any,0.0,,93,0,,,,,False
null,0.0,,94,30,0.3238029479980469,3.0,11.0,8.0,False
null,0.0,,94,60,0.3145294189453125,2.0,10.0,7.0,False
null,0.0,,94,120,0.8338470458984375,1.0,7.0,10.0,False
null_any,0.0,,94,0,,,,,False
null,0.0,,95,30,0.6761970520019531,1.0,9.0,10.0,False
null,0.0,,95,60,0.7596588134765625,2.0,8.0,10.0,False
null,0.0,,95,120,0.7482776641845703,2.0,9.0,11.0,False
null_any,0.0,,95,0,,,,,False
null,0.0,,96,30,0.5,2.0,11.0,10.0,False
null,0.0,,96,60,0.395263671875,2.0,8.0,6.0,False
null,0.0,,96,120,0.65625,0.0,3.0,3.0,False
null_any,0.0,,96,0,,,,,False
null,0.0,,97,30,0.7482776641845703,1.0,9.0,11.0,False
null,0.0,,97,60,0.4159059524536133,3.0,12.0,10.0,False
null,0.0,,97,120,0.395263671875,2.0,8.0,6.0,False
null_any,0.0,,97,0,,,,,False
null,0.0,,98,30,0.5,1.0,11.0,10.0,False
null,0.0,,98,60,0.2517223358154297,2.0,12.0,8.0,False
null,0.0,,98,120,0.30361938476562494,2.0,9.0,6.0,False
null_any,0.0,,98,0,,,,,False
null,0.0,,99,30,0.2403411865234375,3.0,11.0,7.0,False
null,0.0,,99,60,0.34501898288726807,2.0,14.0,11.0,False
null,0.0,,99,120,0.3388197422027588,1.0,13.0,10.0,False
null_any,0.0,,99,0,,,,,False
null,0.0,,100,30,0.0717315673828125,4.0,12.0,5.0,False
null,0.0,,100,60,0.5805901288986206,2.0,12.0,12.0,False
null,0.0,,100,120,0.8338470458984375,1.0,7.0,10.0,False
null_any,0.0,,100,0,,,,,False
null,0.0,,101,30,0.808344841003418,1.0,9.0,12.0,False
null,0.0,,101,60,0.7482776641845703,2.0,9.0,11.0,False
null,0.0,,101,120,0.91021728515625,1.0,5.0,9.0,False
null_any,0.0,,101,0,,,,,False
null,0.0,,102,30,0.5,1.0,12.0,11.0,False
null,0.0,,102,60,0.6494459807872772,2.0,13.0,14.0,False
null,0.0,,102,120,0.13158798217773438,2.0,13.0,7.0,False
null_any,0.0,,102,0,,,,,False
null,0.0,,103,30,0.5,2.0,7.0,6.0,False
null,0.0,,103,60,0.2617335319519043,3.0,13.0,9.0,False
null,0.0,,103,120,0.15087890624999997,4.0,10.0,5.0,False
null_any,0.0,,103,0,,,,,False
null,0.0,,104,30,0.11476147174835205,2.0,16.0,9.0,False
null,0.0,,104,60,0.5,1.0,13.0,12.0,False
null,0.0,,104,120,0.3145294189453125,2.0,10.0,7.0,False
null_any,0.0,,104,0,,,,,False
null,0.0,,105,30,0.9713134765625,0.0,4.0,10.0,False
null,0.0,,105,60,0.7975635528564453,1.0,10.0,13.0,False
null,0.0,,105,120,0.5981903076171875,1.0,8.0,8.0,False
null_any,0.0,,105,0,,,,,False
null,0.0,,106,30,0.29052734375,2.0,8.0,5.0,False
null,0.0,,106,60,0.9164657592773438,1.0,7.0,12.0,False
null,0.0,,106,120,0.9164657592773438,1.0,7.0,12.0,False
null_any,0.0,,106,0,,,,,False
null,0.0,,107,30,0.9979095458984375,0.0,3.0,13.0,False
null,0.0,,107,60,0.9608230590820312,0.0,7.0,14.0,False
null,0.0,,107,120,0.9893646240234375,0.0,4.0,12.0,False
null_any,0.0,,107,0,,,,,False
null,0.0,,108,30,0.5981903076171875,2.0,8.0,8.0,False
null,0.0,,108,60,0.4999999999999999,1.0,8.0,7.0,False
null,0.0,,108,120,0.5,1.0,5.0,4.0,False
null_any,0.0,,108,0,,,,,False
null,0.0,,109,30,0.5840940475463867,1.0,11.0,11.0,False
null,0.0,,109,60,0.5927352905273438,1.0,9.0,9.0,False
null,0.0,,109,120,0.5,1.0,6.0,5.0,False
null_any,0.0,,109,0,,,,,False
null,0.0,,110,30,0.7596588134765625,1.0,8.0,10.0,False
null,0.0,,110,60,0.9423408508300781,1.0,7.0,13.0,False
null,0.0,,110,120,0.8665771484375,1.0,5.0,8.0,False
null_any,0.0,,110,0,,,,,False
null,0.0,,111,30,0.9940910339355469,1.0,5.0,15.0,False
null,0.0,,111,60,0.9979095458984375,0.0,3.0,13.0,False
null,0.0,,111,120,0.980712890625,1.0,3.0,9.0,False
null_any,0.0,,111,0,,,,,False
null,0.0,,112,30,0.7596588134765625,1.0,8.0,10.0,False
null,0.0,,112,60,0.4159059524536133,2.0,12.0,10.0,False
null,0.0,,112,120,0.5,3.0,10.0,9.0,False
null_any,0.0,,112,0,,,,,False
null,0.0,,113,30,0.2024364471435547,2.0,14.0,9.0,False
null,0.0,,113,60,0.13158798217773438,3.0,13.0,7.0,False
null,0.0,,113,120,0.3145294189453125,2.0,10.0,7.0,False
null_any,0.0,,113,0,,,,,False
null,0.0,,114,30,0.7596588134765625,1.0,8.0,10.0,False
null,0.0,,114,60,0.982421875,1.0,4.0,11.0,False
null,0.0,,114,120,0.98876953125,0.0,3.0,10.0,False
null_any,0.0,,114,0,,,,,False
null,0.0,,115,30,0.14313936233520508,3.0,14.0,8.0,False
null,0.0,,115,60,0.0717315673828125,4.0,12.0,5.0,False
null,0.0,,115,120,0.29052734375,2.0,8.0,5.0,False
null_any,0.0,,115,0,,,,,False
null,0.0,,116,30,0.940765380859375,1.0,5.0,10.0,False
null,0.0,,116,60,0.9423408508300781,1.0,7.0,13.0,False
null,0.0,,116,120,0.70947265625,0.0,6.0,7.0,False
null_any,0.0,,116,0,,,,,False
null,0.0,,117,30,0.6761970520019531,3.0,9.0,10.0,False
null,0.0,,117,60,0.5,3.0,9.0,8.0,False
null,0.0,,117,120,0.2744140625,3.0,7.0,4.0,False
null_any,0.0,,117,0,,,,,False
null,0.0,,118,30,0.4159059524536133,2.0,12.0,10.0,False
null,0.0,,118,60,0.33181190490722656,2.0,12.0,9.0,False
null,0.0,,118,120,0.046142578125,4.0,10.0,3.0,False
null_any,0.0,,118,0,,,,,False
null,0.0,,119,30,0.9615936279296875,0.0,5.0,11.0,False
null,0.0,,119,60,0.5981903076171875,1.0,8.0,8.0,False
null,0.0,,119,120,0.9282684326171875,1.0,6.0,11.0,False
null_any,0.0,,119,0,,,,,False
null,0.0,,120,30,0.9682159423828125,1.0,6.0,13.0,False
null,0.0,,120,60,0.9754791259765625,0.0,5.0,12.0,False
null,0.0,,120,120,0.9282684326171875,1.0,6.0,11.0,False
null_any,0.0,,120,0,,,,,False
null,0.0,,121,30,0.057659149169921875,4.0,14.0,6.0,False
