mode,effect_sd,lag_min,seed,horizon_min,p_value,positive_folds,post_only,pre_only,pass_bonferroni
injected_any,1.0,15.0,49,0,,,,,True
injected,1.0,30.0,0,30,0.001229450161048362,4.0,33.0,12.0,True
injected,1.0,30.0,0,60,0.012046453849224648,4.0,34.0,17.0,True
injected,1.0,30.0,0,120,0.04656982421875,4.0,16.0,7.0,False
injected_any,1.0,30.0,0,0,,,,,True
injected,1.0,30.0,1,30,1.1930665838377763e-05,4.0,40.0,10.0,True
injected,1.0,30.0,1,60,0.017848901777597348,4.0,30.0,15.0,False
injected,1.0,30.0,1,120,0.06802297383546829,3.0,19.0,10.0,False
injected_any,1.0,30.0,1,0,,,,,True
injected,1.0,30.0,2,30,0.00012354389230040397,4.0,35.0,10.0,True
injected,1.0,30.0,2,60,0.03622713008127221,3.0,29.0,16.0,False
injected,1.0,30.0,2,120,0.06802297383546829,4.0,19.0,10.0,False
injected_any,1.0,30.0,2,0,,,,,True
injected,1.0,30.0,3,30,0.0012816039961762726,4.0,28.0,9.0,True
injected,1.0,30.0,3,60,0.044214773493877146,4.0,27.0,15.0,False
injected,1.0,30.0,3,120,0.22912915982306004,2.0,17.0,12.0,False
injected_any,1.0,30.0,3,0,,,,,True
injected,1.0,30.0,4,30,0.0003030533156334059,4.0,33.0,10.0,True
injected,1.0,30.0,4,60,0.003816039301455021,4.0,27.0,10.0,True
injected,1.0,30.0,4,120,0.025051229866221547,4.0,22.0,10.0,False
injected_any,1.0,30.0,4,0,,,,,True
injected,1.0,30.0,5,30,0.0003030533156334059,4.0,33.0,10.0,True
injected,1.0,30.0,5,60,0.04271656657869727,3.0,31.0,18.0,False
injected,1.0,30.0,5,120,0.16346979141235352,4.0,16.0,10.0,False
injected_any,1.0,30.0,5,0,,,,,True
injected,1.0,30.0,6,30,0.001828883413963922,4.0,32.0,12.0,True
injected,1.0,30.0,6,60,0.009760236391230137,4.0,29.0,13.0,True
injected,1.0,30.0,6,120,0.055092082591727376,3.0,21.0,11.0,False
injected_any,1.0,30.0,6,0,,,,,True
injected,1.0,30.0,7,30,0.0016889239559532143,4.0,29.0,10.0,True
injected,1.0,30.0,7,60,0.021779260961920954,4.0,28.0,14.0,False
injected,1.0,30.0,7,120,0.05406451070302866,4.0,25.0,14.0,False
injected_any,1.0,30.0,7,0,,,,,True
injected,1.0,30.0,8,30,0.006641640781122505,4.0,33.0,15.0,True
injected,1.0,30.0,8,60,0.015769748676575546,4.0,29.0,14.0,True
injected,1.0,30.0,8,120,0.055092082591727376,3.0,21.0,11.0,False
injected_any,1.0,30.0,8,0,,,,,True
injected,1.0,30.0,9,30,0.0011107168866146822,4.0,30.0,10.0,True
injected,1.0,30.0,9,60,0.003213288047845708,4.0,29.0,11.0,True
injected,1.0,30.0,9,120,0.0095786452293396,4.0,20.0,7.0,True
injected_any,1.0,30.0,9,0,,,,,True
injected,1.0,30.0,10,30,0.0015438382307593197,4.0,34.0,13.0,True
injected,1.0,30.0,10,60,0.024383382952237298,4.0,29.0,15.0,False
injected,1.0,30.0,10,120,0.026119492948055267,4.0,19.0,8.0,False
injected_any,1.0,30.0,10,0,,,,,True
injected,1.0,30.0,11,30,0.001443623987142928,4.0,31.0,11.0,True
injected,1.0,30.0,11,60,0.004737652139738202,3.0,28.0,11.0,True
injected,1.0,30.0,11,120,0.03071417286992073,4.0,20.0,9.0,False
injected_any,1.0,30.0,11,0,,,,,True
injected,1.0,30.0,12,30,0.003304411421140684,4.0,32.0,13.0,True
injected,1.0,30.0,12,60,0.005675795718389054,4.0,32.0,14.0,True
injected,1.0,30.0,12,120,0.049368573352694525,4.0,20.0,10.0,False
injected_any,1.0,30.0,12,0,,,,,True
injected,1.0,30.0,13,30,0.001443623987142928,4.0,31.0,11.0,True
injected,1.0,30.0,13,60,0.004737652139738202,4.0,28.0,11.0,True
injected,1.0,30.0,13,120,0.0095786452293396,4.0,20.0,7.0,True
injected_any,1.0,30.0,13,0,,,,,True
injected,1.0,30.0,14,30,0.00035863483669729146,4.0,36.0,12.0,True
injected,1.0,30.0,14,60,0.013766577914793743,4.0,28.0,13.0,True
injected,1.0,30.0,14,120,0.03071417286992073,4.0,20.0,9.0,False
injected_any,1.0,30.0,14,0,,,,,True
injected,1.0,30.0,15,30,7.820860426477338e-05,4.0,36.0,10.0,True
injected,1.0,30.0,15,60,0.012153255054727197,4.0,24.0,10.0,True
injected,1.0,30.0,15,120,0.035377772990614176,3.0,21.0,10.0,False
injected_any,1.0,30.0,15,0,,,,,True
injected,1.0,30.0,16,30,0.003971363254741787,4.0,33.0,14.0,True
injected,1.0,30.0,16,60,0.005675795718389054,4.0,32.0,14.0,True
injected,1.0,30.0,16,120,0.01754101668484509,4.0,23.0,10.0,False
injected_any,1.0,30.0,16,0,,,,,True
injected,1.0,30.0,17,30,0.0003030533156334059,4.0,33.0,10.0,True
injected,1.0,30.0,17,60,0.021779260961920954,4.0,28.0,14.0,False
injected,1.0,30.0,17,120,0.06103906035423279,4.0,18.0,9.0,False
injected_any,1.0,30.0,17,0,,,,,True
injected,1.0,30.0,18,30,3.438555745560735e-05,4.0,34.0,8.0,True
injected,1.0,30.0,18,60,0.0007252455070556607,4.0,31.0,10.0,True
injected,1.0,30.0,18,120,0.0029623061418533325,4.0,21.0,6.0,True
injected_any,1.0,30.0,18,0,,,,,True
injected,1.0,30.0,19,30,0.00041204117979987126,4.0,34.0,11.0,True
injected,1.0,30.0,19,60,0.003304411421140684,4.0,32.0,13.0,True
injected,1.0,30.0,19,120,0.0029623061418533325,4.0,21.0,6.0,True
injected_any,1.0,30.0,19,0,,,,,True
injected,1.0,30.0,20,30,0.00041204117979987126,4.0,34.0,11.0,True
injected,1.0,30.0,20,60,0.0403452338759962,3.0,26.0,14.0,False
injected,1.0,30.0,20,120,0.2025161230703816,3.0,21.0,15.0,False
injected_any,1.0,30.0,20,0,,,,,True
injected,1.0,30.0,21,30,0.0005442691032371271,4.0,35.0,12.0,True
injected,1.0,30.0,21,60,0.005486781449860256,4.0,35.0,16.0,True
injected,1.0,30.0,21,120,0.026119492948055267,4.0,19.0,8.0,False
injected_any,1.0,30.0,21,0,,,,,True
injected,1.0,30.0,22,30,0.007673338916315053,4.0,34.0,16.0,True
injected,1.0,30.0,22,60,0.008766617649542452,4.0,35.0,17.0,True
injected,1.0,30.0,22,120,0.017849069088697433,4.0,20.0,8.0,False
injected_any,1.0,30.0,22,0,,,,,True
injected,1.0,30.0,23,30,0.001900827204874389,4.0,35.0,14.0,True
injected,1.0,30.0,23,60,0.006330167901207107,4.0,36.0,17.0,True
injected,1.0,30.0,23,120,0.021642625331878662,3.0,18.0,7.0,False
injected_any,1.0,30.0,23,0,,,,,True
injected,1.0,30.0,24,30,0.005675795718389054,4.0,32.0,14.0,True
injected,1.0,30.0,24,60,0.027038015929434778,4.0,30.0,16.0,False
injected,1.0,30.0,24,120,0.10024421103298667,3.0,19.0,11.0,False
injected_any,1.0,30.0,24,0,,,,,True
injected,1.0,30.0,25,30,9.15771636300633e-07,4.0,39.0,7.0,True
injected,1.0,30.0,25,60,0.009760236391230137,4.0,29.0,13.0,True
injected,1.0,30.0,25,120,0.035377772990614176,4.0,21.0,10.0,False
injected_any,1.0,30.0,25,0,,,,,True
injected,1.0,30.0,26,30,0.001828883413963922,4.0,32.0,12.0,True
injected,1.0,30.0,26,60,0.051902677752053705,3.0,29.0,17.0,False
injected,1.0,30.0,26,120,0.087732624495402,4.0,22.0,13.0,False
injected_any,1.0,30.0,26,0,,,,,True
injected,1.0,30.0,27,30,0.0001111224813108436,4.0,37.0,11.0,True
injected,1.0,30.0,27,60,0.002162002467230195,4.0,30.0,11.0,True
injected,1.0,30.0,27,120,0.07480639219284058,4.0,20.0,11.0,False
injected_any,1.0,30.0,27,0,,,,,True
injected,1.0,30.0,28,30,0.0009569805006321985,4.0,32.0,11.0,True
injected,1.0,30.0,28,60,0.044214773493877146,3.0,27.0,15.0,False
injected,1.0,30.0,28,120,0.17246422544121742,2.0,17.0,11.0,False
injected_any,1.0,30.0,28,0,,,,,True
injected,1.0,30.0,29,30,0.001229450161048362,4.0,33.0,12.0,True
injected,1.0,30.0,29,60,0.017848901777597348,4.0,30.0,15.0,False
injected,1.0,30.0,29,120,0.15372812747955322,2.0,15.0,9.0,False
injected_any,1.0,30.0,29,0,,,,,True
injected,1.0,30.0,30,30,0.00033977412749663927,4.0,31.0,9.0,True
injected,1.0,30.0,30,60,0.00685909252933925,4.0,30.0,13.0,True
injected,1.0,30.0,30,120,0.035377772990614176,4.0,21.0,10.0,False
injected_any,1.0,30.0,30,0,,,,,True
injected,1.0,30.0,31,30,2.1138511328899767e-05,4.0,33.0,7.0,True
injected,1.0,30.0,31,60,0.001966586511116475,4.0,27.0,9.0,True
injected,1.0,30.0,31,120,0.01734483242034912,4.0,17.0,6.0,False
injected_any,1.0,30.0,31,0,,,,,True
injected,1.0,30.0,32,30,0.001443623987142928,4.0,31.0,11.0,True
injected,1.0,30.0,32,60,0.0009569805006321985,4.0,32.0,11.0,True
injected,1.0,30.0,32,120,0.01754101668484509,4.0,23.0,10.0,False
injected_any,1.0,30.0,32,0,,,,,True
injected,1.0,30.0,33,30,0.00041204117979987126,4.0,34.0,11.0,True
injected,1.0,30.0,33,60,0.024383382952237298,4.0,29.0,15.0,False
injected,1.0,30.0,33,120,0.09246667101979256,4.0,18.0,10.0,False
injected_any,1.0,30.0,33,0,,,,,True
injected,1.0,30.0,34,30,2.436799150018487e-06,4.0,35.0,6.0,True
injected,1.0,30.0,34,60,0.0012816039961762726,4.0,28.0,9.0,True
injected,1.0,30.0,34,120,0.0095786452293396,4.0,20.0,7.0,True
injected_any,1.0,30.0,34,0,,,,,True
injected,1.0,30.0,35,30,0.0004703370141214691,4.0,32.0,10.0,True
injected,1.0,30.0,35,60,0.021779260961920954,4.0,28.0,14.0,False
injected,1.0,30.0,35,120,0.07480639219284058,3.0,20.0,11.0,False
injected_any,1.0,30.0,35,0,,,,,True
injected,1.0,30.0,36,30,0.001229450161048362,4.0,33.0,12.0,True
injected,1.0,30.0,36,60,0.010036925959866494,3.0,26.0,11.0,True
injected,1.0,30.0,36,120,0.028806336456909776,4.0,23.0,11.0,False
injected_any,1.0,30.0,36,0,,,,,True
injected,1.0,30.0,37,30,2.0280180663689862e-05,4.0,37.0,9.0,True
injected,1.0,30.0,37,60,0.06314473719271518,4.0,27.0,16.0,False
injected,1.0,30.0,37,120,0.132465448230505,3.0,18.0,11.0,False
injected_any,1.0,30.0,37,0,,,,,True
injected,1.0,30.0,38,30,0.003304411421140684,4.0,32.0,13.0,True
injected,1.0,30.0,38,60,0.01923865414210013,4.0,27.0,13.0,False
injected,1.0,30.0,38,120,0.04007165622897446,4.0,22.0,11.0,False
injected_any,1.0,30.0,38,0,,,,,True
injected,1.0,30.0,39,30,0.0003764485300052911,4.0,29.0,8.0,True
injected,1.0,30.0,39,60,0.009760236391230137,3.0,29.0,13.0,True
injected,1.0,30.0,39,120,0.03071417286992073,4.0,20.0,9.0,False
injected_any,1.0,30.0,39,0,,,,,True
injected,1.0,30.0,40,30,0.001229450161048362,4.0,33.0,12.0,True
injected,1.0,30.0,40,60,0.015769748676575546,4.0,29.0,14.0,True
injected,1.0,30.0,40,120,0.087732624495402,4.0,22.0,13.0,False
injected_any,1.0,30.0,40,0,,,,,True
injected,1.0,30.0,41,30,0.0027007863272956456,4.0,31.0,12.0,True
injected,1.0,30.0,41,60,0.003213288047845708,4.0,29.0,11.0,True
injected,1.0,30.0,41,120,0.049368573352694525,4.0,20.0,10.0,False
injected_any,1.0,30.0,41,0,,,,,True
injected,1.0,30.0,42,30,0.0009569805006321985,4.0,32.0,11.0,True
injected,1.0,30.0,42,60,0.022192080493574906,4.0,32.0,17.0,False
injected,1.0,30.0,42,120,0.087732624495402,3.0,22.0,13.0,False
injected_any,1.0,30.0,42,0,,,,,True
injected,1.0,30.0,43,30,0.0011107168866146822,4.0,30.0,10.0,True
injected,1.0,30.0,43,60,0.009760236391230137,4.0,29.0,13.0,True
injected,1.0,30.0,43,120,0.017849069088697433,4.0,20.0,8.0,False
injected_any,1.0,30.0,43,0,,,,,True
injected,1.0,30.0,44,30,0.00023487865900406746,4.0,37.0,12.0,True
injected,1.0,30.0,44,60,0.02662595704896376,4.0,26.0,13.0,False
injected,1.0,30.0,44,120,0.24342512083239853,2.0,19.0,14.0,False
injected_any,1.0,30.0,44,0,,,,,True
injected,1.0,30.0,45,30,0.0008290262630907819,4.0,29.0,9.0,True
injected,1.0,30.0,45,60,0.08708557363536329,4.0,27.0,17.0,False
injected,1.0,30.0,45,120,0.08137782872654498,3.0,21.0,12.0,False
injected_any,1.0,30.0,45,0,,,,,True
injected,1.0,30.0,46,30,0.002162002467230195,4.0,30.0,11.0,True
injected,1.0,30.0,46,60,0.015769748676575546,4.0,29.0,14.0,True
injected,1.0,30.0,46,120,0.14052075752988458,2.0,19.0,12.0,False
injected_any,1.0,30.0,46,0,,,,,True
injected,1.0,30.0,47,30,0.0007252455070556607,4.0,31.0,10.0,True
injected,1.0,30.0,47,60,0.022192080493574906,4.0,32.0,17.0,False
injected,1.0,30.0,47,120,0.032622667611576624,4.0,24.0,12.0,False
injected_any,1.0,30.0,47,0,,,,,True
injected,1.0,30.0,48,30,0.0008207456704241167,4.0,34.0,12.0,True
injected,1.0,30.0,48,60,0.011314420602957398,3.0,30.0,14.0,True
injected,1.0,30.0,48,120,0.04476553946733476,4.0,23.0,12.0,False
injected_any,1.0,30.0,48,0,,,,,True
injected,1.0,30.0,49,30,0.003971363254741787,4.0,33.0,14.0,True
injected,1.0,30.0,49,60,0.012948040896617385,4.0,31.0,15.0,True
injected,1.0,30.0,49,120,0.06103906035423279,3.0,18.0,9.0,False
injected_any,1.0,30.0,49,0,,,,,True
injected,1.0,60.0,0,30,0.999941579066217,0.0,7.0,28.0,False
injected,1.0,60.0,0,60,0.19580145527374526,2.0,28.0,21.0,False
injected,1.0,60.0,0,120,0.5,2.0,14.0,13.0,False
injected_any,1.0,60.0,0,0,,,,,False
injected,1.0,60.0,1,30,0.9997640066285385,0.0,9.0,29.0,False
injected,1.0,60.0,1,60,0.19580145527374526,3.0,28.0,21.0,False
injected,1.0,60.0,1,120,0.644464448094368,1.0,14.0,15.0,False
injected_any,1.0,60.0,1,0,,,,,False
injected,1.0,60.0,2,30,0.9999648726079613,0.0,8.0,31.0,False
injected,1.0,60.0,2,60,0.26635462761805684,2.0,23.0,18.0,False
injected,1.0,60.0,2,120,0.360050065908581,3.0,17.0,14.0,False
injected_any,1.0,60.0,2,0,,,,,False
injected,1.0,60.0,3,30,0.9999438892868966,0.0,9.0,32.0,False
injected,1.0,60.0,3,60,0.325793913604457,2.0,24.0,20.0,False
injected,1.0,60.0,3,120,0.5,2.0,15.0,14.0,False
injected_any,1.0,60.0,3,0,,,,,False
injected,1.0,60.0,4,30,0.9996602258725034,0.0,10.0,30.0,False
injected,1.0,60.0,4,60,0.1509978065948303,3.0,27.0,19.0,False
injected,1.0,60.0,4,120,0.30379568063654006,2.0,19.0,15.0,False
injected_any,1.0,60.0,4,0,,,,,False
injected,1.0,60.0,5,30,0.9999089170851221,0.0,9.0,31.0,False
injected,1.0,60.0,5,60,0.4388071643761577,3.0,22.0,20.0,False
injected,1.0,60.0,5,120,0.29830744792707264,3.0,18.0,14.0,False
injected_any,1.0,60.0,5,0,,,,,False
injected,1.0,60.0,6,30,0.9999089170851221,0.0,9.0,31.0,False
injected,1.0,60.0,6,60,0.1801888264678837,2.0,25.0,18.0,False
injected,1.0,60.0,6,120,0.5,2.0,15.0,14.0,False
injected_any,1.0,60.0,6,0,,,,,False
injected,1.0,60.0,7,30,0.9992747544929443,0.0,11.0,30.0,False
injected,1.0,60.0,7,60,0.1509978065948303,4.0,27.0,19.0,False
injected,1.0,60.0,7,120,0.3714146793645341,1.0,20.0,17.0,False
injected_any,1.0,60.0,7,0,,,,,False
injected,1.0,60.0,8,30,0.9996602258725034,0.0,10.0,30.0,False
injected,1.0,60.0,8,60,0.08207470089155322,3.0,26.0,16.0,False
injected,1.0,60.0,8,120,0.2497799166012556,3.0,20.0,15.0,False
injected_any,1.0,60.0,8,0,,,,,False
injected,1.0,60.0,9,30,0.9996969466843666,0.0,11.0,32.0,False
injected,1.0,60.0,9,60,0.3679394004284405,2.0,19.0,16.0,False
injected,1.0,60.0,9,120,0.21217811107635498,3.0,15.0,10.0,False
injected_any,1.0,60.0,9,0,,,,,False
injected,1.0,60.0,10,30,0.9999873395981922,0.0,8.0,33.0,False
injected,1.0,60.0,10,60,0.2757421649012599,2.0,25.0,20.0,False
injected,1.0,60.0,10,120,0.22912915982306004,2.0,17.0,12.0,False
injected_any,1.0,60.0,10,0,,,,,False
injected,1.0,60.0,11,30,0.9990608872612938,0.0,9.0,26.0,False
injected,1.0,60.0,11,60,0.10551179880440031,2.0,25.0,16.0,False
injected,1.0,60.0,11,120,0.28579409420490265,3.0,16.0,12.0,False
injected_any,1.0,60.0,11,0,,,,,False
injected,1.0,60.0,12,30,0.9999089170851221,0.0,9.0,31.0,False
injected,1.0,60.0,12,60,0.23069559106838256,3.0,26.0,20.0,False
injected,1.0,60.0,12,120,0.2923323558643461,2.0,17.0,13.0,False
injected_any,1.0,60.0,12,0,,,,,False
injected,1.0,60.0,13,30,0.9997845714788127,0.0,10.0,31.0,False
injected,1.0,60.0,13,60,0.271192005928242,2.0,24.0,19.0,False
injected,1.0,60.0,13,120,0.14052075752988458,3.0,19.0,12.0,False
injected_any,1.0,60.0,13,0,,,,,False
injected,1.0,60.0,14,30,0.9999648726079613,0.0,8.0,31.0,False
injected,1.0,60.0,14,60,0.14560761827294755,3.0,26.0,18.0,False
injected,1.0,60.0,14,120,0.2497799166012556,3.0,20.0,15.0,False
injected_any,1.0,60.0,14,0,,,,,False
injected,1.0,60.0,15,30,0.9996602258725034,0.0,10.0,30.0,False
injected,1.0,60.0,15,60,0.325793913604457,2.0,24.0,20.0,False
injected,1.0,60.0,15,120,0.5,2.0,16.0,15.0,False
injected_any,1.0,60.0,15,0,,,,,False
injected,1.0,60.0,16,30,0.9998437244212255,0.0,8.0,28.0,False
injected,1.0,60.0,16,60,0.09196241068849531,3.0,28.0,18.0,False
injected,1.0,60.0,16,120,0.3714146793645341,2.0,20.0,17.0,False
injected_any,1.0,60.0,16,0,,,,,False
injected,1.0,60.0,17,30,0.9999656144425444,0.0,9.0,33.0,False
injected,1.0,60.0,17,60,0.4388071643761577,1.0,22.0,20.0,False
injected,1.0,60.0,17,120,0.28579409420490265,3.0,16.0,12.0,False
injected_any,1.0,60.0,17,0,,,,,False
injected,1.0,60.0,18,30,0.9999089170851221,0.0,9.0,31.0,False
injected,1.0,60.0,18,60,0.3359055168826828,2.0,27.0,23.0,False
injected,1.0,60.0,18,120,0.360050065908581,2.0,17.0,14.0,False
injected_any,1.0,60.0,18,0,,,,,False
injected,1.0,60.0,19,30,0.9972992136727044,0.0,13.0,30.0,False
injected,1.0,60.0,19,60,0.10131937553227033,3.0,30.0,20.0,False
injected,1.0,60.0,19,120,0.08431877195835114,3.0,17.0,9.0,False
injected_any,1.0,60.0,19,0,,,,,False
injected,1.0,60.0,20,30,0.9999790329210327,0.0,9.0,34.0,False
injected,1.0,60.0,20,60,0.440197910640336,2.0,23.0,21.0,False
injected,1.0,60.0,20,120,0.3641662404406816,2.0,18.0,15.0,False
injected_any,1.0,60.0,20,0,,,,,False
injected,1.0,60.0,21,30,0.9997640066285385,0.0,9.0,29.0,False
injected,1.0,60.0,21,60,0.325793913604457,2.0,24.0,20.0,False
injected,1.0,60.0,21,120,0.29830744792707264,3.0,18.0,14.0,False
injected_any,1.0,60.0,21,0,,,,,False
injected,1.0,60.0,22,30,0.9997640066285385,0.0,9.0,29.0,False
injected,1.0,60.0,22,60,0.15616340373663468,4.0,28.0,20.0,False
injected,1.0,60.0,22,120,0.43570733968226705,2.0,20.0,18.0,False
injected_any,1.0,60.0,22,0,,,,,False
injected,1.0,60.0,23,30,0.9983110760440468,0.0,11.0,28.0,False
injected,1.0,60.0,23,60,0.1801888264678837,3.0,25.0,18.0,False
injected,1.0,60.0,23,120,0.644464448094368,1.0,14.0,15.0,False
injected_any,1.0,60.0,23,0,,,,,False
injected,1.0,60.0,24,30,0.9994674901827239,0.0,10.0,29.0,False
injected,1.0,60.0,24,60,0.26635462761805684,2.0,23.0,18.0,False
injected,1.0,60.0,24,120,0.3641662404406816,2.0,18.0,15.0,False
injected_any,1.0,60.0,24,0,,,,,False
injected,1.0,60.0,25,30,0.9998529615622829,0.0,9.0,30.0,False
injected,1.0,60.0,25,60,0.3746293123804209,2.0,21.0,18.0,False
injected,1.0,60.0,25,120,0.4300250329542905,2.0,17.0,15.0,False
injected_any,1.0,60.0,25,0,,,,,False
injected,1.0,60.0,26,30,0.9996602258725034,0.0,10.0,30.0,False
injected,1.0,60.0,26,60,0.21479525392169307,3.0,23.0,17.0,False
injected,1.0,60.0,26,120,0.3679394004284405,2.0,19.0,16.0,False
injected_any,1.0,60.0,26,0,,,,,False
injected,1.0,60.0,27,30,0.9997845714788127,0.0,10.0,31.0,False
injected,1.0,60.0,27,60,0.32198447818518616,2.0,23.0,19.0,False
injected,1.0,60.0,27,120,0.23656482994556427,2.0,18.0,13.0,False
injected_any,1.0,60.0,27,0,,,,,False
injected,1.0,60.0,28,30,0.9998059345485331,0.0,11.0,33.0,False
injected,1.0,60.0,28,60,0.5,2.0,22.0,21.0,False
injected,1.0,60.0,28,120,0.5,1.0,16.0,15.0,False
injected_any,1.0,60.0,28,0,,,,,False
injected,1.0,60.0,29,30,0.9999089170851221,0.0,9.0,31.0,False
injected,1.0,60.0,29,60,0.15616340373663468,2.0,28.0,20.0,False
injected,1.0,60.0,29,120,0.644464448094368,1.0,14.0,15.0,False
injected_any,1.0,60.0,29,0,,,,,False
injected,1.0,60.0,30,30,0.9983110760440468,0.0,11.0,28.0,False
injected,1.0,60.0,30,60,0.12643486508380164,3.0,29.0,20.0,False
injected,1.0,60.0,30,120,0.22912915982306004,3.0,17.0,12.0,False
injected_any,1.0,60.0,30,0,,,,,False
injected,1.0,60.0,31,30,0.9999873395981922,0.0,8.0,33.0,False
injected,1.0,60.0,31,60,0.325793913604457,2.0,24.0,20.0,False
injected,1.0,60.0,31,120,0.12389428168535233,3.0,17.0,10.0,False
injected_any,1.0,60.0,31,0,,,,,False
injected,1.0,60.0,32,30,0.9998437244212255,0.0,8.0,28.0,False
injected,1.0,60.0,32,60,0.325793913604457,2.0,24.0,20.0,False
injected,1.0,60.0,32,120,0.3679394004284405,2.0,19.0,16.0,False
injected_any,1.0,60.0,32,0,,,,,False
injected,1.0,60.0,33,30,0.9999419164960273,0.0,8.0,30.0,False
injected,1.0,60.0,33,60,0.22569041619806285,2.0,25.0,19.0,False
injected,1.0,60.0,33,120,0.23656482994556427,2.0,18.0,13.0,False
injected_any,1.0,60.0,33,0,,,,,False
injected,1.0,60.0,34,30,0.9999089170851221,0.0,9.0,31.0,False
injected,1.0,60.0,34,60,0.325793913604457,2.0,24.0,20.0,False
injected,1.0,60.0,34,120,0.2785985469818115,2.0,15.0,11.0,False
injected_any,1.0,60.0,34,0,,,,,False
injected,1.0,60.0,35,30,0.9997845714788127,0.0,10.0,31.0,False
injected,1.0,60.0,35,60,0.3829959121223965,2.0,24.0,21.0,False
injected,1.0,60.0,35,120,0.4300250329542905,2.0,17.0,15.0,False
injected_any,1.0,60.0,35,0,,,,,False
injected,1.0,60.0,36,30,0.9987183960038237,0.0,10.0,27.0,False
injected,1.0,60.0,36,60,0.271192005928242,2.0,24.0,19.0,False
injected,1.0,60.0,36,120,0.24342512083239853,3.0,19.0,14.0,False
injected_any,1.0,60.0,36,0,,,,,False
injected,1.0,60.0,37,30,0.9999991819379375,0.0,7.0,36.0,False
injected,1.0,60.0,37,60,0.69620431936346,1.0,16.0,18.0,False
injected,1.0,60.0,37,120,0.572232224047184,1.0,15.0,15.0,False
injected_any,1.0,60.0,37,0,,,,,False
injected,1.0,60.0,38,30,0.9996969466843666,0.0,11.0,32.0,False
injected,1.0,60.0,38,60,0.1801888264678837,2.0,25.0,18.0,False
injected,1.0,60.0,38,120,0.24342512083239853,2.0,19.0,14.0,False
injected_any,1.0,60.0,38,0,,,,,False
injected,1.0,60.0,39,30,0.9999958177077133,0.0,7.0,33.0,False
injected,1.0,60.0,39,60,0.43731465619021037,2.0,21.0,19.0,False
injected,1.0,60.0,39,120,0.360050065908581,3.0,17.0,14.0,False
injected_any,1.0,60.0,39,0,,,,,False
injected,1.0,60.0,40,30,0.9995296629858785,0.0,11.0,31.0,False
injected,1.0,60.0,40,60,0.2840862064245826,2.0,27.0,22.0,False
injected,1.0,60.0,40,120,0.24342512083239853,2.0,19.0,14.0,False
injected_any,1.0,60.0,40,0,,,,,False
injected,1.0,60.0,41,30,0.9997640066285385,0.0,9.0,29.0,False
injected,1.0,60.0,41,60,0.2800323147901053,3.0,26.0,21.0,False
injected,1.0,60.0,41,120,0.30379568063654006,3.0,19.0,15.0,False
injected_any,1.0,60.0,41,0,,,,,False
injected,1.0,60.0,42,30,0.9999793712049723,0.0,7.0,30.0,False
injected,1.0,60.0,42,60,0.2757421649012599,3.0,25.0,20.0,False
injected,1.0,60.0,42,120,0.5,2.0,19.0,18.0,False
injected_any,1.0,60.0,42,0,,,,,False
injected,1.0,60.0,43,30,0.9967867119521543,0.0,12.0,28.0,False
injected,1.0,60.0,43,60,0.04807087721030712,3.0,28.0,16.0,False
injected,1.0,60.0,43,120,0.03775934875011444,4.0,18.0,8.0,False
injected_any,1.0,60.0,43,0,,,,,False
injected,1.0,60.0,44,30,0.9999671266837709,0.0,10.0,35.0,False
injected,1.0,60.0,44,60,0.43731465619021037,2.0,21.0,19.0,False
injected,1.0,60.0,44,120,0.4300250329542905,2.0,17.0,15.0,False
injected_any,1.0,60.0,44,0,,,,,False
injected,1.0,60.0,45,30,0.9996602258725034,0.0,10.0,30.0,False
injected,1.0,60.0,45,60,0.235439506810856,3.0,27.0,21.0,False
injected,1.0,60.0,45,120,0.5,2.0,14.0,13.0,False
injected_any,1.0,60.0,45,0,,,,,False
injected,1.0,60.0,46,30,0.9999656144425444,0.0,9.0,33.0,False
injected,1.0,60.0,46,60,0.1312187678555219,3.0,30.0,21.0,False
injected,1.0,60.0,46,120,0.42776777595281607,2.0,16.0,14.0,False
injected_any,1.0,60.0,46,0,,,,,False
injected,1.0,60.0,47,30,0.9999793712049723,0.0,7.0,30.0,False
injected,1.0,60.0,47,60,0.235439506810856,3.0,27.0,21.0,False
injected,1.0,60.0,47,120,0.43570733968226705,2.0,20.0,18.0,False
injected_any,1.0,60.0,47,0,,,,,False
injected,1.0,60.0,48,30,0.9999419164960273,0.0,8.0,30.0,False
injected,1.0,60.0,48,60,0.32198447818518616,2.0,23.0,19.0,False
injected,1.0,60.0,48,120,0.5,1.0,17.0,16.0,False
injected_any,1.0,60.0,48,0,,,,,False
injected,1.0,60.0,49,30,0.9999044617870823,0.0,8.0,29.0,False
injected,1.0,60.0,49,60,0.3327329060383094,1.0,26.0,22.0,False
injected,1.0,60.0,49,120,0.3714146793645341,2.0,20.0,17.0,False
injected_any,1.0,60.0,49,0,,,,,False
injected,1.5,15.0,0,30,8.205242041370298e-16,4.0,59.0,2.0,True
injected,1.5,15.0,0,60,6.227257073054826e-07,4.0,46.0,10.0,True
injected,1.5,15.0,0,120,1.372024416923523e-05,4.0,25.0,3.0,True
injected_any,1.5,15.0,0,0,,,,,True
injected,1.5,15.0,1,30,1.6428698679238352e-14,4.0,58.0,3.0,True
injected,1.5,15.0,1,60,4.109831981666257e-06,4.0,46.0,12.0,True
